lnwage,educ,exper,expsq,black,south,smsa,age,agesq,nearc4
0,1,961,6.541,31,17,0,2.89,8,1
1,1,1024,6.2823,32,8,0,0.64,18,0
1,0,676,6.142,26,13,0,1.69,7,1
1,1,576,5.9915,24,6,0,0.36,12,0
1,1,729,5.9081,27,3,0,0.09,18,0
1,1,625,6.5511,25,11,0,1.21,8,0
1,0,961,6.869,31,9,0,0.81,16,1
1,1,576,5.8999,24,12,0,1.44,6,0
1,1,1089,6.1633,33,18,0,3.24,9,0
1,1,576,5.2983,24,6,0,0.36,12,0
1,0,576,6.3969,24,9,1,0.81,9,1
1,0,729,6.2246,27,9,1,0.81,12,1
1,1,961,6.3578,31,9,1,0.81,16,1
1,1,576,6.1247,24,6,1,0.36,12,0
1,1,1156,6.6201,34,16,0,2.56,12,1
1,1,1024,6.3578,32,15,0,2.25,11,0
1,1,576,5.6664,24,3,0,0.09,15,1
1,1,625,5.4116,25,7,1,0.49,12,1
1,1,576,5.8944,24,8,1,0.64,10,1
1,1,676,5.4337,26,10,1,1.0,10,1
1,1,676,5.4553,26,11,1,1.21,9,1
1,1,576,6.142,24,4,1,0.16,14,1
1,1,729,7.6416,27,5,0,0.25,16,1
1,1,961,6.0568,31,10,1,1.0,15,1
1,1,1089,6.5191,33,15,0,2.25,12,1
1,1,729,5.7462,27,8,0,0.64,13,0
1,1,784,6.3986,28,4,0,0.16,18,1
1,1,1089,6.2146,33,17,0,2.89,10,1
1,1,784,5.9269,28,10,0,1.0,12,1
1,1,1156,6.3099,34,16,1,2.56,12,1
1,0,784,6.5539,28,5,1,0.25,17,1
1,1,1089,6.4378,33,11,1,1.21,16,1
1,1,1156,6.0474,34,14,1,1.96,14,1
1,1,784,5.8721,28,11,1,1.21,11,1
1,1,676,6.2519,26,8,0,0.64,12,1
1,1,576,5.8833,24,4,0,0.16,14,1
1,1,729,5.8551,27,10,1,1.0,11,1
1,1,961,5.6802,31,13,1,1.69,12,1
1,1,784,6.0936,28,4,1,0.16,18,1
1,1,1156,5.5984,34,22,1,4.84,6,1
1,1,784,5.9532,28,8,0,0.64,14,1
1,1,729,6.0822,27,9,0,0.81,12,1
1,1,900,6.0331,30,13,0,1.69,11,1
1,1,961,6.1759,31,14,0,1.96,11,1
1,1,900,6.3902,30,8,0,0.64,16,1
1,1,784,6.3969,28,10,1,1.0,12,1
1,1,729,5.5215,27,7,1,0.49,14,1
1,1,961,6.2748,31,13,1,1.69,12,1
1,1,676,6.3818,26,8,1,0.64,12,1
1,0,1089,6.2206,33,15,1,2.25,12,1
1,0,625,6.1633,25,8,1,0.64,11,1
1,1,961,7.2255,31,9,0,0.81,16,1
1,0,576,5.7838,24,1,0,0.01,17,1
1,1,625,6.3578,25,5,0,0.25,14,1
1,0,625,6.5539,25,7,0,0.49,12,1
1,1,625,6.0958,25,3,0,0.09,16,1
1,1,729,6.3279,27,8,1,0.64,13,1
1,1,1024,6.869,32,13,0,1.69,13,1
1,1,676,5.7366,26,8,0,0.64,12,1
1,1,1089,7.146,33,10,0,1.0,17,1
1,0,784,6.2146,28,6,0,0.36,16,1
1,0,900,6.3682,30,8,0,0.64,16,1
1,0,625,4.7185,25,2,0,0.04,17,1
1,0,1089,6.5117,33,13,0,1.69,14,1
1,1,841,7.5616,29,6,0,0.36,17,1
1,1,576,5.9915,24,4,1,0.16,14,1
1,1,625,6.1312,25,7,1,0.49,12,1
1,1,900,5.5013,30,12,1,1.44,12,1
1,1,729,5.7526,27,5,1,0.25,16,1
1,1,676,6.463,26,6,0,0.36,14,1
1,1,625,6.6201,25,7,0,0.49,12,1
1,0,625,5.7301,25,2,0,0.04,17,1
1,0,841,5.8579,29,6,0,0.36,17,1
1,0,729,6.1356,27,3,0,0.09,18,1
1,0,1156,7.051,34,13,0,1.69,15,1
1,1,1156,7.4662,34,12,0,1.44,16,1
1,0,1089,6.6451,33,10,0,1.0,17,1
1,0,841,6.593,29,8,0,0.64,15,1
1,1,900,6.6012,30,6,0,0.36,18,0
1,1,625,6.2146,25,3,0,0.09,16,0
1,1,576,5.8999,24,2,0,0.04,16,0
1,1,576,5.8081,24,5,0,0.25,13,1
1,1,1089,6.5806,33,15,0,2.25,12,0
1,1,729,5.9269,27,9,0,0.81,12,0
1,1,676,5.5215,26,8,0,0.64,12,0
1,1,900,5.8889,30,7,0,0.49,17,0
0,1,1024,5.6454,32,19,0,3.61,7,0
0,1,1156,6.0283,34,16,0,2.56,12,0
0,1,729,6.2577,27,5,0,0.25,16,0
0,1,1089,6.5596,33,15,0,2.25,12,0
0,1,676,6.0137,26,4,0,0.16,16,0
0,1,576,6.0307,24,6,0,0.36,12,0
0,0,900,6.667,30,12,0,1.44,12,1
0,1,729,6.3578,27,5,0,0.25,16,0
0,1,576,6.1696,24,2,0,0.04,16,0
0,1,729,6.4378,27,4,0,0.16,17,1
0,1,576,6.2246,24,1,0,0.01,17,0
0,1,1024,5.6595,32,14,0,1.96,12,0
0,1,576,6.2146,24,6,0,0.36,12,1
0,1,729,6.2146,27,13,0,1.69,8,1
0,1,729,5.8579,27,9,0,0.81,12,0
0,1,576,6.1356,24,5,0,0.25,13,0
0,1,900,6.3063,30,11,1,1.21,13,0
0,1,784,5.5413,28,10,1,1.0,12,0
0,1,576,6.2615,24,5,1,0.25,13,1
0,1,1089,5.6768,33,15,1,2.25,12,0
0,1,784,5.9269,28,8,0,0.64,14,1
0,1,1024,6.271,32,8,0,0.64,18,1
0,1,625,6.8123,25,3,0,0.09,16,0
0,1,784,5.8665,28,13,0,1.69,9,1
0,1,784,7.0519,28,8,0,0.64,14,1
0,1,1156,5.5215,34,20,0,4.0,8,1
0,1,784,6.6606,28,9,0,0.81,13,1
0,1,961,6.0307,31,12,0,1.44,13,1
1,1,841,5.8972,29,10,1,1.0,13,0
1,1,729,5.9269,27,8,1,0.64,13,1
1,1,576,5.9269,24,3,1,0.09,15,0
1,1,784,5.8805,28,6,1,0.36,16,0
1,1,961,5.7038,31,18,1,3.24,7,0
1,1,625,6.2691,25,5,0,0.25,14,0
1,1,1156,5.7004,34,16,0,2.56,12,0
1,1,1024,6.1092,32,18,1,3.24,8,0
1,1,625,6.2916,25,5,1,0.25,14,0
1,1,841,6.2691,29,15,0,2.25,8,0
1,1,900,6.6451,30,12,0,1.44,12,0
1,0,676,5.2883,26,8,1,0.64,12,1
1,0,576,5.9915,24,6,1,0.36,12,1
1,0,784,6.6241,28,10,1,1.0,12,1
1,0,576,6.0981,24,6,1,0.36,12,1
1,1,900,5.4806,30,15,1,2.25,9,0
1,1,625,5.118,25,16,1,2.56,3,0
1,1,576,6.0981,24,6,0,0.36,12,1
1,1,676,5.5215,26,10,1,1.0,10,0
1,1,676,6.1633,26,8,0,0.64,12,0
1,1,784,5.9915,28,6,0,0.36,16,0
1,1,576,5.9865,24,0,0,0.0,18,0
1,0,625,5.8579,25,7,1,0.49,12,1
1,1,1089,6.2596,33,15,1,2.25,12,0
1,1,961,5.5984,31,15,1,2.25,10,0
1,1,900,5.7366,30,15,1,2.25,9,0
1,1,961,5.7038,31,19,1,3.61,6,0
1,1,784,5.7838,28,10,1,1.0,12,0
1,1,576,6.8024,24,6,0,0.36,12,1
0,1,676,6.6201,26,7,0,0.49,13,1
0,1,676,5.6525,26,12,1,1.44,8,1
0,1,576,5.6276,24,6,0,0.36,12,1
0,1,841,6.2146,29,10,1,1.0,13,1
0,1,900,6.5511,30,16,0,2.56,8,1
0,1,676,5.7038,26,11,0,1.21,9,1
0,1,1156,5.9713,34,20,0,4.0,8,1
0,1,1156,6.2364,34,16,0,2.56,12,1
0,1,961,6.4362,31,9,0,0.81,16,1
0,1,729,5.4972,27,9,1,0.81,12,1
0,1,729,5.8944,27,9,0,0.81,12,1
0,1,729,6.4069,27,5,0,0.25,16,1
0,1,625,6.6333,25,7,0,0.49,12,1
0,1,961,5.9532,31,11,0,1.21,14,1
0,1,1024,6.2046,32,14,1,1.96,12,1
0,1,729,6.719,27,5,0,0.25,16,1
0,1,625,6.0014,25,7,0,0.49,12,1
0,1,729,5.5872,27,6,0,0.36,15,0
0,1,1156,6.0868,34,16,0,2.56,12,0
0,1,784,5.9269,28,8,0,0.64,14,0
0,1,576,5.7071,24,8,0,0.64,10,0
0,1,1156,6.4892,34,16,0,2.56,12,0
0,0,576,6.2422,24,3,1,0.09,15,1
0,1,676,5.7038,26,8,1,0.64,12,0
0,1,676,5.4381,26,8,1,0.64,12,0
0,1,961,5.5607,31,15,1,2.25,10,0
0,1,576,5.7203,24,6,1,0.36,12,0
0,1,961,6.0638,31,17,1,2.89,8,0
0,1,576,5.5607,24,10,1,1.0,8,0
0,1,576,6.3578,24,2,0,0.04,16,1
0,1,841,6.0521,29,12,1,1.44,11,0
0,1,625,5.7526,25,7,1,0.49,12,0
0,1,841,5.9269,29,10,0,1.0,13,0
0,1,1089,6.2146,33,18,1,3.24,9,0
0,1,625,6.2146,25,7,0,0.49,12,1
0,1,1024,5.8579,32,14,1,1.96,12,1
0,1,841,6.2634,29,13,1,1.69,10,1
0,1,676,6.2146,26,3,0,0.09,17,0
0,1,625,5.9532,25,3,0,0.09,16,1
1,1,625,4.6052,25,10,1,1.0,9,1
1,1,676,5.7038,26,5,1,0.25,15,1
1,1,576,5.2364,24,6,1,0.36,12,1
1,1,1089,5.8721,33,19,1,3.61,8,1
1,1,625,5.5872,25,7,1,0.49,12,1
1,1,784,5.5872,28,10,1,1.0,12,1
1,1,1156,6.3733,34,16,0,2.56,12,1
1,1,576,5.9269,24,6,1,0.36,12,0
1,1,961,5.8464,31,13,1,1.69,12,0
1,1,784,6.3008,28,6,0,0.36,16,1
1,1,625,6.3315,25,5,0,0.25,14,1
1,0,676,6.3578,26,8,0,0.64,12,1
1,0,676,6.7912,26,5,0,0.25,15,1
1,1,676,6.4378,26,7,0,0.49,13,0
1,1,676,6.0307,26,7,0,0.49,13,0
1,1,961,6.5265,31,19,0,3.61,6,0
0,1,900,6.4378,30,13,1,1.69,11,1
0,1,729,5.7366,27,12,1,1.44,9,1
0,1,784,6.4983,28,10,1,1.0,12,1
0,1,1024,5.656,32,15,0,2.25,11,1
0,1,676,6.3969,26,8,1,0.64,12,1
0,0,841,6.6093,29,7,1,0.49,16,1
0,1,729,5.4161,27,10,1,1.0,11,1
0,1,1156,6.4345,34,16,0,2.56,12,1
0,1,576,6.4019,24,6,0,0.36,12,1
0,1,841,6.3099,29,11,0,1.21,12,1
0,1,729,6.6859,27,5,0,0.25,16,0
1,1,900,5.7991,30,10,0,1.0,14,1
1,1,1156,6.528,34,12,0,1.44,16,1
1,0,841,6.9078,29,8,0,0.64,15,1
1,1,900,6.9948,30,8,0,0.64,16,1
1,1,576,6.1654,24,5,1,0.25,13,1
1,1,576,6.2146,24,6,1,0.36,12,1
1,1,625,6.8565,25,5,1,0.25,14,1
1,1,900,7.0405,30,6,1,0.36,18,1
1,1,1024,6.1092,32,14,1,1.96,12,1
1,1,625,6.1048,25,7,0,0.49,12,1
1,1,729,5.8889,27,5,0,0.25,16,1
1,1,576,6.2823,24,5,0,0.25,13,1
1,1,625,6.4232,25,2,0,0.04,17,1
1,1,576,6.1944,24,4,0,0.16,14,1
1,1,676,6.0283,26,8,0,0.64,12,1
0,1,576,5.5215,24,5,1,0.25,13,1
0,1,784,6.2146,28,9,0,0.81,13,0
0,1,784,7.0519,28,4,0,0.16,18,1
0,1,1024,6.2634,32,14,0,1.96,12,0
0,1,576,5.7038,24,7,0,0.49,11,1
0,1,676,5.7301,26,11,0,1.21,9,0
0,1,841,6.4378,29,15,0,2.25,8,0
0,1,576,5.8579,24,5,0,0.25,13,1
0,1,900,6.5117,30,8,0,0.64,16,0
0,1,784,6.3244,28,9,0,0.81,13,0
0,1,784,5.8608,28,10,1,1.0,12,0
0,0,784,6.5834,28,10,1,1.0,12,1
0,1,729,6.3439,27,6,1,0.36,15,0
0,1,625,5.4806,25,8,1,0.64,11,1
0,1,1024,6.1092,32,18,0,3.24,8,0
0,1,1089,5.823,33,16,1,2.56,11,0
0,1,841,5.663,29,13,1,1.69,10,0
1,1,576,6.0234,24,1,0,0.01,17,0
1,1,841,6.7429,29,11,0,1.21,12,0
1,1,1024,6.7731,32,10,0,1.0,16,0
1,1,841,5.687,29,12,1,1.44,11,0
1,1,676,5.7038,26,12,1,1.44,8,0
1,1,676,5.6664,26,4,1,0.16,16,1
1,1,841,5.6971,29,14,1,1.96,9,0
1,1,1024,5.8889,32,21,1,4.41,5,0
1,0,900,7.0003,30,12,1,1.44,12,1
1,0,1089,6.142,33,11,1,1.21,16,1
1,1,729,5.5797,27,7,1,0.49,14,0
1,1,900,6.7322,30,8,0,0.64,16,1
1,1,961,6.3578,31,9,0,0.81,16,0
1,1,729,5.4161,27,11,1,1.21,10,0
1,1,625,5.4596,25,7,1,0.49,12,0
1,1,676,5.5215,26,8,1,0.64,12,1
1,1,784,5.2781,28,10,0,1.0,12,0
1,1,1024,6.1633,32,14,1,1.96,12,0
1,1,676,6.2146,26,9,0,0.81,11,0
1,1,841,5.8111,29,15,1,2.25,8,0
1,1,729,6.1181,27,11,1,1.21,10,0
1,1,625,6.8512,25,3,0,0.09,16,1
1,1,576,5.6733,24,5,0,0.25,13,0
1,1,729,6.2538,27,5,0,0.25,16,0
1,1,784,6.1612,28,7,0,0.49,15,0
1,1,1024,5.6904,32,18,0,3.24,8,0
1,1,1089,6.0403,33,15,0,2.25,12,1
1,1,676,6.2519,26,8,0,0.64,12,0
1,1,1024,5.7557,32,14,0,1.96,12,0
1,1,784,5.9269,28,10,0,1.0,12,0
1,1,625,6.3099,25,6,1,0.36,13,0
1,1,1089,6.8501,33,19,0,3.61,8,0
1,1,729,6.1633,27,5,0,0.25,16,1
1,1,729,5.9738,27,5,0,0.25,16,1
1,1,576,6.6201,24,7,0,0.49,11,1
1,1,784,6.1985,28,9,0,0.81,13,1
1,1,784,6.2146,28,10,1,1.0,12,1
1,1,576,5.591,24,7,1,0.49,11,1
1,1,1089,6.1633,33,15,1,2.25,12,1
1,1,961,5.8999,31,13,1,1.69,12,1
1,1,676,5.6384,26,9,1,0.81,11,1
1,1,576,5.5215,24,4,1,0.16,14,1
1,1,1089,5.5722,33,15,1,2.25,12,1
1,0,841,6.9197,29,5,0,0.25,18,1
1,1,784,6.725,28,5,0,0.25,17,1
1,0,576,5.7462,24,2,0,0.04,16,1
1,1,1024,6.869,32,12,0,1.44,14,1
1,1,841,5.8464,29,14,1,1.96,9,1
1,1,625,5.7038,25,8,1,0.64,11,1
1,1,1024,5.9269,32,15,1,2.25,11,1
1,1,576,6.2146,24,4,0,0.16,14,1
1,1,625,5.8464,25,7,0,0.49,12,1
1,1,1156,5.7652,34,19,1,3.61,9,1
1,1,676,5.9915,26,9,1,0.81,11,1
1,1,729,6.3063,27,8,1,0.64,13,1
1,1,625,5.4381,25,12,1,1.44,7,1
1,1,676,6.0355,26,8,0,0.64,12,0
1,1,841,6.2672,29,10,0,1.0,13,1
1,1,1089,6.7627,33,17,0,2.89,10,1
1,1,1156,6.2519,34,15,0,2.25,13,1
1,1,841,5.8141,29,12,0,1.44,11,1
1,1,1089,6.7627,33,14,0,1.96,13,1
1,1,729,6.2538,27,13,0,1.69,8,0
1,1,729,6.7511,27,4,0,0.16,17,1
1,1,576,5.7557,24,6,0,0.36,12,0
1,1,1089,6.7226,33,9,0,0.81,18,1
1,1,961,6.7742,31,9,0,0.81,16,1
1,1,1089,7.2255,33,13,0,1.69,14,1
1,1,1156,6.1115,34,12,0,1.44,16,1
1,1,1156,6.528,34,10,0,1.0,18,0
1,1,784,6.0753,28,9,0,0.81,13,1
1,1,1024,6.8167,32,13,0,1.69,13,1
1,1,1089,6.7511,33,14,0,1.96,13,0
1,1,1156,6.3969,34,18,0,3.24,10,1
1,1,784,5.5452,28,10,1,1.0,12,1
1,1,841,5.9269,29,11,1,1.21,12,1
1,1,729,6.089,27,5,1,0.25,16,1
1,1,625,6.0039,25,6,1,0.36,13,1
1,1,1024,6.0162,32,14,1,1.96,12,1
1,1,729,5.7038,27,6,0,0.36,15,1
1,1,676,6.541,26,4,0,0.16,16,1
1,0,900,6.9197,30,6,0,0.36,18,1
0,1,676,6.1137,26,5,1,0.25,15,1
0,1,784,5.961,28,10,0,1.0,12,1
0,1,729,6.1985,27,3,0,0.09,18,0
0,1,961,5.7462,31,20,0,4.0,5,0
1,1,676,6.3578,26,6,0,0.36,14,1
1,1,576,5.9269,24,6,0,0.36,12,1
1,0,1089,6.4846,33,15,0,2.25,12,1
1,1,676,6.5639,26,4,0,0.16,16,1
1,1,676,6.2364,26,6,1,0.36,14,1
1,1,1156,6.4378,34,16,0,2.56,12,1
1,1,625,6.1312,25,5,0,0.25,14,1
1,1,1089,6.4378,33,13,0,1.69,14,1
1,1,784,6.3544,28,10,1,1.0,12,1
1,1,625,6.2146,25,7,1,0.49,12,1
1,0,729,6.0259,27,8,1,0.64,13,1
1,0,676,6.1549,26,7,1,0.49,13,1
1,1,841,6.2538,29,11,1,1.21,12,1
1,0,729,6.6201,27,8,1,0.64,13,1
1,1,625,6.1944,25,7,1,0.49,12,1
1,0,961,6.0521,31,7,1,0.49,18,1
1,1,1024,6.2823,32,14,1,1.96,12,1
0,1,676,6.6134,26,7,0,0.49,13,1
0,1,576,5.9915,24,6,0,0.36,12,1
0,1,784,5.7683,28,10,0,1.0,12,1
0,1,841,6.4069,29,6,0,0.36,17,1
0,1,576,6.3333,24,7,0,0.49,11,1
0,1,729,5.7838,27,9,1,0.81,12,1
0,1,841,6.7105,29,10,0,1.0,13,1
0,1,1024,6.697,32,14,0,1.96,12,1
0,1,676,5.9243,26,8,0,0.64,12,1
0,1,1024,5.7038,32,14,0,1.96,12,1
1,1,841,6.4281,29,11,0,1.21,12,1
1,1,1024,6.463,32,8,0,0.64,18,0
1,1,961,6.3716,31,13,0,1.69,12,1
1,1,900,6.375,30,12,0,1.44,12,1
1,1,576,6.2785,24,6,1,0.36,12,1
1,1,900,5.7838,30,12,1,1.44,12,1
1,1,676,6.4846,26,7,1,0.49,13,1
1,1,625,6.4249,25,6,1,0.36,13,1
1,1,576,6.4003,24,6,1,0.36,12,1
1,1,676,6.3099,26,4,1,0.16,16,1
1,1,625,6.5309,25,3,1,0.09,16,1
1,1,900,6.4378,30,14,1,1.96,10,1
1,1,961,6.0868,31,14,1,1.96,11,1
1,1,1089,5.0304,33,21,1,4.41,6,1
1,1,729,6.3886,27,11,1,1.21,10,1
1,1,729,6.1356,27,10,1,1.0,11,1
1,1,676,5.7038,26,9,1,0.81,11,1
1,1,961,6.2146,31,15,1,2.25,10,1
1,1,841,6.0014,29,13,1,1.69,10,1
1,1,1024,5.6168,32,16,1,2.56,10,1
1,1,1024,5.9915,32,18,1,3.24,8,0
1,1,784,6.3969,28,4,0,0.16,18,0
1,1,729,6.3578,27,8,0,0.64,13,0
1,1,729,5.9269,27,9,0,0.81,12,0
1,1,676,5.717,26,8,0,0.64,12,0
1,1,784,5.6419,28,10,1,1.0,12,0
1,1,784,5.6168,28,8,1,0.64,14,0
1,1,625,6.4536,25,7,0,0.49,12,0
1,0,625,6.5667,25,1,1,0.01,18,1
1,0,784,6.8659,28,9,1,0.81,13,1
1,1,841,6.463,29,7,1,0.49,16,0
1,1,576,6.0958,24,5,0,0.25,13,0
1,1,1156,5.4596,34,19,1,3.61,9,1
1,1,625,6.1633,25,4,1,0.16,15,1
1,1,676,5.5294,26,8,1,0.64,12,0
1,1,729,6.4536,27,7,0,0.49,14,1
1,1,676,5.9661,26,7,1,0.49,13,0
1,1,1089,6.0234,33,18,1,3.24,9,0
1,0,841,5.9915,29,12,1,1.44,11,1
1,1,625,5.663,25,11,1,1.21,8,0
1,1,625,5.8861,25,7,1,0.49,12,1
1,1,1024,6.5117,32,14,0,1.96,12,0
0,1,1156,5.9738,34,18,1,3.24,10,1
0,1,676,6.3578,26,4,1,0.16,16,1
0,1,676,5.2364,26,9,1,0.81,11,1
0,1,729,5.6525,27,16,1,2.56,5,1
0,1,1156,5.9269,34,19,1,3.61,9,1
0,1,900,6.6464,30,7,0,0.49,17,1
0,0,676,6.3244,26,3,0,0.09,17,1
0,0,784,7.4748,28,4,0,0.16,18,1
0,1,1156,6.5439,34,16,0,2.56,12,1
0,0,576,6.1924,24,8,0,0.64,10,0
0,1,576,6.2324,24,6,0,0.36,12,1
0,1,1089,6.7069,33,15,0,2.25,12,0
0,1,900,5.6168,30,17,0,2.89,7,0
0,1,900,6.3969,30,12,0,1.44,12,0
1,1,625,6.3578,25,6,0,0.36,13,1
1,1,576,5.4381,24,4,0,0.16,14,1
1,0,676,6.2285,26,9,0,0.81,11,1
1,1,676,6.4069,26,8,0,0.64,12,1
1,1,576,6.7007,24,6,0,0.36,12,1
1,1,625,5.6525,25,9,0,0.81,10,1
1,1,961,6.9735,31,9,0,0.81,16,1
1,1,1024,7.3994,32,12,0,1.44,14,1
1,1,900,6.7569,30,8,0,0.64,16,0
1,1,676,6.628,26,6,0,0.36,14,1
1,1,625,6.6201,25,4,0,0.16,15,1
1,1,1024,6.0822,32,14,0,1.96,12,1
1,1,1089,7.0085,33,15,0,2.25,12,1
1,1,900,5.6733,30,7,1,0.49,17,1
1,0,676,5.8051,26,8,1,0.64,12,1
1,1,676,6.0331,26,7,0,0.49,13,0
1,1,900,6.4378,30,11,0,1.21,13,1
1,1,729,6.1356,27,9,0,0.81,12,0
1,1,1156,5.5215,34,20,0,4.0,8,0
1,0,900,6.2538,30,6,0,0.36,18,0
1,1,784,5.0106,28,8,0,0.64,14,1
1,0,625,5.9915,25,5,0,0.25,14,1
1,0,841,5.9532,29,5,0,0.25,18,0
1,0,1156,6.3578,34,13,0,1.69,15,1
1,0,1156,6.2879,34,10,0,1.0,18,1
1,0,784,6.6859,28,5,0,0.25,17,1
1,0,576,6.2146,24,1,0,0.01,17,1
1,0,841,6.7957,29,10,0,1.0,13,1
1,0,729,6.4378,27,7,0,0.49,14,1
1,0,784,5.7777,28,8,0,0.64,14,0
1,0,1024,6.3578,32,14,0,1.96,12,1
1,0,625,6.0568,25,7,0,0.49,12,1
1,0,961,5.4848,31,15,0,2.25,10,1
1,0,784,6.6307,28,5,0,0.25,17,1
1,0,1024,7.5903,32,10,0,1.0,16,1
1,0,1024,6.5439,32,14,0,1.96,12,1
1,0,676,6.1964,26,4,0,0.16,16,1
1,0,576,6.3368,24,2,0,0.04,16,1
1,0,900,5.8289,30,14,0,1.96,10,1
1,0,729,5.6971,27,8,0,0.64,13,1
1,0,625,5.7301,25,6,0,0.36,13,1
1,0,576,7.0003,24,5,0,0.25,13,1
1,0,576,6.0234,24,7,0,0.49,11,1
1,0,1089,6.4069,33,15,0,2.25,12,1
1,0,625,6.2146,25,7,0,0.49,12,1
1,0,625,6.3784,25,4,0,0.16,15,1
1,0,784,6.4378,28,9,0,0.81,13,1
1,0,625,5.9661,25,9,0,0.81,10,1
1,0,961,6.0936,31,11,0,1.21,14,1
1,0,676,6.561,26,7,0,0.49,13,1
1,0,729,6.6567,27,5,0,0.25,16,1
1,0,784,6.2344,28,10,1,1.0,12,1
1,0,625,6.0913,25,2,0,0.04,17,1
1,0,676,5.9915,26,7,0,0.49,13,1
1,0,784,7.1507,28,4,0,0.16,18,1
1,0,676,6.0039,26,8,1,0.64,12,1
1,0,784,6.5117,28,10,1,1.0,12,1
1,0,729,5.6348,27,11,1,1.21,10,1
1,0,576,5.8579,24,8,1,0.64,10,1
1,0,900,7.6024,30,6,0,0.36,18,1
1,0,676,6.6451,26,4,0,0.16,16,1
1,0,841,6.7639,29,7,0,0.49,16,1
1,0,1024,6.7799,32,11,0,1.21,15,1
1,0,676,6.3099,26,8,0,0.64,12,1
1,0,784,6.4135,28,8,0,0.64,14,1
1,0,625,6.3578,25,6,0,0.36,13,1
1,0,625,4.9972,25,7,1,0.49,12,1
1,0,841,6.7142,29,7,0,0.49,16,1
1,0,676,6.5511,26,6,0,0.36,14,1
1,0,729,6.6201,27,3,0,0.09,18,1
1,0,1156,6.5511,34,11,0,1.21,17,0
1,0,1024,6.5396,32,8,0,0.64,18,1
1,0,729,5.7301,27,10,1,1.0,11,1
1,0,961,6.7627,31,8,0,0.64,17,0
1,0,576,6.541,24,4,1,0.16,14,1
1,0,576,6.6846,24,7,1,0.49,11,1
1,0,1024,6.5117,32,12,1,1.44,14,1
1,1,625,6.2442,25,5,0,0.25,14,1
1,0,961,6.5681,31,9,0,0.81,16,1
1,0,625,6.7393,25,6,0,0.36,13,1
1,0,625,6.7856,25,5,0,0.25,14,1
1,0,729,6.541,27,7,0,0.49,14,1
1,0,1156,6.7464,34,16,0,2.56,12,1
1,0,841,6.6039,29,11,0,1.21,12,1
1,0,625,6.1759,25,5,0,0.25,14,1
1,0,900,6.6783,30,8,0,0.64,16,1
1,0,1024,6.3613,32,13,0,1.69,13,0
1,0,1156,6.7673,34,16,0,2.56,12,1
1,0,729,6.3578,27,5,0,0.25,16,1
1,0,1089,7.2335,33,10,0,1.0,17,1
1,0,961,7.3796,31,11,0,1.21,14,1
1,0,900,6.5147,30,12,1,1.44,12,1
1,0,1024,6.1356,32,8,0,0.64,18,1
1,0,841,6.4968,29,11,0,1.21,12,1
1,0,576,6.7393,24,6,0,0.36,12,1
1,0,1089,6.4877,33,15,0,2.25,12,0
1,0,729,7.0901,27,6,0,0.36,15,1
1,0,1089,6.6464,33,14,0,1.96,13,1
1,0,729,5.5215,27,9,1,0.81,12,1
1,0,576,5.8377,24,6,0,0.36,12,1
1,0,1156,7.6568,34,16,0,2.56,12,1
1,0,729,6.9363,27,3,0,0.09,18,1
1,0,625,6.5695,25,7,0,0.49,12,1
1,0,784,6.3886,28,12,0,1.44,10,1
1,1,1024,6.725,32,11,0,1.21,15,1
1,0,784,5.9915,28,7,0,0.49,15,1
1,0,961,6.5806,31,11,1,1.21,14,1
1,0,961,5.118,31,13,1,1.69,12,1
1,0,729,6.1463,27,7,0,0.49,14,1
1,0,729,6.4661,27,3,0,0.09,18,1
1,0,1156,6.3969,34,15,0,2.25,13,1
1,0,576,5.9915,24,6,0,0.36,12,1
1,0,576,6.9078,24,5,0,0.25,13,1
1,0,784,6.5013,28,8,0,0.64,14,1
1,0,576,6.3154,24,2,0,0.04,16,1
1,0,784,6.6657,28,8,0,0.64,14,1
1,0,784,6.5028,28,7,0,0.49,15,1
1,0,625,5.7038,25,9,0,0.81,10,1
1,0,900,6.5468,30,8,0,0.64,16,1
1,0,1089,6.0822,33,13,0,1.69,14,0
1,0,625,6.5294,25,6,0,0.36,13,1
1,0,676,6.0259,26,6,0,0.36,14,1
1,0,625,6.6214,25,7,0,0.49,12,1
1,0,676,5.4424,26,7,0,0.49,13,1
1,0,841,6.2246,29,7,0,0.49,16,1
1,0,900,6.3969,30,8,0,0.64,16,0
1,0,1089,7.177,33,9,0,0.81,18,1
1,0,1024,6.9641,32,8,0,0.64,18,1
1,0,1024,6.4409,32,11,0,1.21,15,1
1,0,1089,6.9565,33,11,0,1.21,16,1
1,0,1024,6.8906,32,8,0,0.64,18,0
1,0,1156,7.1562,34,10,0,1.0,18,1
1,0,676,6.7069,26,8,0,0.64,12,1
1,0,576,6.2146,24,1,0,0.01,17,1
1,0,1024,6.5793,32,14,0,1.96,12,1
1,0,841,6.2879,29,11,0,1.21,12,1
1,0,1156,6.8437,34,11,0,1.21,17,0
1,0,625,5.7038,25,8,0,0.64,11,1
1,0,1024,6.6606,32,15,0,2.25,11,0
1,0,1156,6.477,34,20,0,4.0,8,0
1,0,841,6.9037,29,5,0,0.25,18,1
1,0,784,6.3665,28,5,0,0.25,17,1
1,0,676,5.4424,26,4,0,0.16,16,1
1,0,625,6.2897,25,3,0,0.09,16,0
1,0,1156,6.4425,34,13,1,1.69,15,1
